"","Cluster","expr","CellType","Condition","Status","Species","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"2148","downregulated.Cluster2.MERS.Infected.Camel","downregulated","Cluster2","MERS","Infected","Camel","GO:0007044","cell-substrate junction assembly","16/868","95/18723",7.03009900316839e-06,0.000256292957137248,0.000214227654596931,"ACTG1/ACTN1/AJUBA/COL17A1/DST/ITGA2/ITGA6/ITGB4/LAMC1/PHLDB2/PTPN11/RHOA/ROCK1/S100A10/SFRP1/VCL",16
"2149","downregulated.Cluster2.MERS.Infected.Camel","downregulated","Cluster2","MERS","Infected","Camel","GO:0051784","negative regulation of nuclear division","12/868","56/18723",7.74093180998196e-06,0.000280177179395822,0.00023419176509563,"BUB1/BUB1B/CCNB1/CDK5RAP2/CENPF/GEN1/IK/MAD2L1/NDC80/PLK1/RAD21/ZNF207",12
"2150","downregulated.Cluster2.MERS.Infected.Camel","downregulated","Cluster2","MERS","Infected","Camel","GO:0030099","myeloid cell differentiation","38/868","381/18723",7.87385597228931e-06,0.000282952638547054,0.000236511688791698,"ACTN1/ADAR/ANXA2/APP/B2M/CASP3/CD74/CD81/CDC42/CDK6/CTNNBIP1/DNASE2/FOXP1/HMGB1/HMGB2/JAG1/JUNB/KITLG/LBR/LTBR/MYC/MYH9/NFKBIA/NME2/PABPC4/PITHD1/PRKCA/PTBP3/PTPN11/RBPJ/RPS14/RPS19/RPS6/SFRP1/SLC25A5/TMOD3/WDR1/ZFP36",38
"2151","downregulated.Cluster2.MERS.Infected.Camel","downregulated","Cluster2","MERS","Infected","Camel","GO:1903320","regulation of protein modification by small protein conjugation or removal","28/868","242/18723",8.17399207525941e-06,0.000291654993834256,0.000243785728560368,"CAV1/CDC20/COPS9/EGR1/FKBP1A/GPS2/HUWE1/MAD2L1/NOP53/PARK7/PLK1/PRMT3/RPL11/RPL23/RPL37/RPL5/RPS15/RPS2/RPS20/RPS3/RPS7/SASH1/SKP1/TRIP12/TSPO/UBE2C/UBE2S/UBXN1",28
"2152","downregulated.Cluster2.MERS.Infected.Camel","downregulated","Cluster2","MERS","Infected","Camel","GO:0030261","chromosome condensation","11/868","48/18723",9.32410630044458e-06,0.000330349146461526,0.000276129019053196,"CCNB1/CDK1/H1-2/INCENP/NCAPD3/NCAPG/NUSAP1/PLK1/SMC2/SMC4/TOP2A",11
"2153","downregulated.Cluster2.MERS.Infected.Camel","downregulated","Cluster2","MERS","Infected","Camel","GO:0051642","centrosome localization","9/868","32/18723",1.01506139979377e-05,0.000357117056109262,0.000298503518010755,"ASPM/AURKA/DLG1/DLGAP5/EZR/GPSM2/MAD2L1/NIN/SUN2",9
"2154","downregulated.Cluster2.MERS.Infected.Camel","downregulated","Cluster2","MERS","Infected","Camel","GO:1901798","positive regulation of signal transduction by p53 class mediator","8/868","25/18723",1.10452136423516e-05,0.00038589215162966,0.000322555763897622,"EIF5A/RPL11/RPL23/RPL26/RPL37/RPS15/RPS20/RPS7",8
"2155","downregulated.Cluster2.MERS.Infected.Camel","downregulated","Cluster2","MERS","Infected","Camel","GO:0051988","regulation of attachment of spindle microtubules to kinetochore","6/868","13/18723",1.26496289769855e-05,0.000436240286838822,0.000364640271562856,"CCNB1/CDC42/ECT2/NEK2/RACGAP1/SPAG5",6
"2156","downregulated.Cluster2.MERS.Infected.Camel","downregulated","Cluster2","MERS","Infected","Camel","GO:1903050","regulation of proteolysis involved in cellular protein catabolic process","26/868","221/18723",1.26597260740346e-05,0.000436240286838822,0.000364640271562856,"AURKA/CAV1/CDC20/EIF3H/ELOB/GPX1/NFE2L2/NOP53/NUB1/NUPR1/PARK7/PBK/PITHD1/PLK1/PSMC3/PSME1/PSME2/RACK1/RNF19A/RPL11/RPL23/RPL5/RPS7/SMARCC1/SUMO2/UBXN1",26
"2157","downregulated.Cluster2.MERS.Infected.Camel","downregulated","Cluster2","MERS","Infected","Camel","GO:0098727","maintenance of cell number","19/868","134/18723",1.35498041408617e-05,0.000463735133555613,0.000387622395579967,"ASPM/EIF4E/EZH2/HES1/JAG1/MYC/PCM1/RBPJ/RIF1/RTF1/SFRP1/SIX2/SMC1A/SMC3/TP63/TRIM8/ZC3H13/ZFP36L2/ZNF358",19
"2158","downregulated.Cluster2.MERS.Infected.Camel","downregulated","Cluster2","MERS","Infected","Camel","GO:0007043","cell-cell junction assembly","20/868","146/18723",1.36733451636333e-05,0.000464801348096212,0.000388513612579767,"ACTB/ACTG1/CAV1/CLDN1/CTNNA1/CTNND1/DLG1/ECT2/IRX3/JUP/MPP7/MTDH/PATJ/PKP1/PRKCA/RHOA/RHOC/ROCK1/VCL/WDR1",20
"2159","downregulated.Cluster2.MERS.Infected.Camel","downregulated","Cluster2","MERS","Infected","Camel","GO:0042176","regulation of protein catabolic process","38/868","391/18723",1.42326515846e-05,0.000480566913571292,0.000401691579515909,"ANXA2/AURKA/C4BPA/CAV1/CD81/CDC20/EIF3H/ELOB/EZR/FAM83D/GPX1/HUWE1/LDLR/MAD2L1/NFE2L2/NOP53/NRG1/NUB1/NUPR1/PARK7/PBK/PITHD1/PLK1/PSMC3/PSME1/PSME2/RACK1/RNF19A/ROCK1/RPL11/RPL23/RPL5/RPS7/SMARCC1/SUMO2/TIMP3/UBXN1/VPS35",38
"2160","downregulated.Cluster2.MERS.Infected.Camel","downregulated","Cluster2","MERS","Infected","Camel","GO:0031396","regulation of protein ubiquitination","25/868","210/18723",1.50678713392189e-05,0.000505376404717403,0.000422429094738103,"CAV1/CDC20/FKBP1A/GPS2/HUWE1/MAD2L1/PARK7/PLK1/PRMT3/RPL11/RPL23/RPL37/RPL5/RPS15/RPS2/RPS20/RPS3/RPS7/SASH1/SKP1/TRIP12/TSPO/UBE2C/UBE2S/UBXN1",25
"2161","downregulated.Cluster2.MERS.Infected.Camel","downregulated","Cluster2","MERS","Infected","Camel","GO:0015985","energy coupled proton transport, down electrochemical gradient","8/868","26/18723",1.53082326075509e-05,0.000506682356898611,0.000423520701296164,"ATP5F1A/ATP5F1B/ATP5F1D/ATP5MC1/ATP5MC2/ATP5MC3/ATP5ME/ATP5MG",8
"2162","downregulated.Cluster2.MERS.Infected.Camel","downregulated","Cluster2","MERS","Infected","Camel","GO:0015986","ATP synthesis coupled proton transport","8/868","26/18723",1.53082326075509e-05,0.000506682356898611,0.000423520701296164,"ATP5F1A/ATP5F1B/ATP5F1D/ATP5MC1/ATP5MC2/ATP5MC3/ATP5ME/ATP5MG",8
"2163","downregulated.Cluster2.MERS.Infected.Camel","downregulated","Cluster2","MERS","Infected","Camel","GO:0150115","cell-substrate junction organization","16/868","101/18723",1.57104525095712e-05,0.000516596644285312,0.000431807759034998,"ACTG1/ACTN1/AJUBA/COL17A1/DST/ITGA2/ITGA6/ITGB4/LAMC1/PHLDB2/PTPN11/RHOA/ROCK1/S100A10/SFRP1/VCL",16
"2164","downregulated.Cluster2.MERS.Infected.Camel","downregulated","Cluster2","MERS","Infected","Camel","GO:0043484","regulation of RNA splicing","20/868","148/18723",1.676934355654e-05,0.000547834853460731,0.000457918848314266,"CDK12/CIRBP/DAZAP1/FAM172A/FUS/HNRNPA1/HNRNPL/KHDRBS1/MBNL1/NCL/POLR2A/PTBP1/PTBP3/RBM3/RBM8A/RPS13/RPS26/SRSF9/THRAP3/YTHDC1",20
"2165","downregulated.Cluster2.MERS.Infected.Camel","downregulated","Cluster2","MERS","Infected","Camel","GO:0044319","wound healing, spreading of cells","9/868","34/18723",1.74606113114164e-05,0.000563104714793179,0.000470682470911663,"AJUBA/CCN1/CD44/DDR1/FERMT1/PDPN/PHLDB2/RHOA/RHOC",9
"2166","downregulated.Cluster2.MERS.Infected.Camel","downregulated","Cluster2","MERS","Infected","Camel","GO:0090505","epiboly involved in wound healing","9/868","34/18723",1.74606113114164e-05,0.000563104714793179,0.000470682470911663,"AJUBA/CCN1/CD44/DDR1/FERMT1/PDPN/PHLDB2/RHOA/RHOC",9
"2167","downregulated.Cluster2.MERS.Infected.Camel","downregulated","Cluster2","MERS","Infected","Camel","GO:0061136","regulation of proteasomal protein catabolic process","23/868","187/18723",1.93075718596529e-05,0.000618703146661872,0.000517155545285374,"AURKA/CAV1/CDC20/EIF3H/ELOB/GPX1/NFE2L2/NOP53/NUB1/NUPR1/PARK7/PBK/PITHD1/PLK1/PSMC3/PSME1/PSME2/RACK1/RNF19A/RPL11/SMARCC1/SUMO2/UBXN1",23
"2168","downregulated.Cluster2.MERS.Infected.Camel","downregulated","Cluster2","MERS","Infected","Camel","GO:0090504","epiboly","9/868","35/18723",2.2543941160848e-05,0.000713324326919662,0.000596246573568936,"AJUBA/CCN1/CD44/DDR1/FERMT1/PDPN/PHLDB2/RHOA/RHOC",9
"2169","downregulated.Cluster2.MERS.Infected.Camel","downregulated","Cluster2","MERS","Infected","Camel","GO:0097421","liver regeneration","9/868","35/18723",2.2543941160848e-05,0.000713324326919662,0.000596246573568936,"AURKA/CLDN1/CPT1A/CSNK2B/EZH2/RPL19/RPS15/RPS16/TYMS",9
"2170","downregulated.Cluster2.MERS.Infected.Camel","downregulated","Cluster2","MERS","Infected","Camel","GO:1903046","meiotic cell cycle process","24/868","202/18723",2.29235605196316e-05,0.000720802706089165,0.000602497528131106,"ASPM/AURKA/BUB1/BUB1B/CCNB2/CDC20/CDC25B/CENPC/CKS2/FANCD2/INCENP/MYH9/NCAPD3/NUF2/PLK1/PTTG1/RAD21/RAD50/SGO1/SGO2/SMC2/SMC4/TOP2A/TUBG1",24
"2171","downregulated.Cluster2.MERS.Infected.Camel","downregulated","Cluster2","MERS","Infected","Camel","GO:1901796","regulation of signal transduction by p53 class mediator","15/868","93/18723",2.30853527850139e-05,0.00072138142771059,0.000602981264309452,"AURKA/CD44/CD74/EIF5A/MIF/NOP53/RPL11/RPL23/RPL26/RPL37/RPL5/RPS15/RPS20/RPS7/TP53",15
"2172","downregulated.Cluster2.MERS.Infected.Camel","downregulated","Cluster2","MERS","Infected","Camel","GO:0016032","viral process","39/868","415/18723",2.37293861541293e-05,0.000736929270008792,0.000615977242922329,"ADAR/ANO6/CALCOCO2/CAV1/CAV2/CD74/CD81/CDC42/CDK1/CFL1/CLDN1/CXCL8/DEK/EIF3D/EIF3F/EIF3G/EIF3L/ITGA2/ITGB1/KPNA2/LDLR/LY6E/NECTIN1/NFIA/NUCKS1/P4HB/PCBP2/PHB2/PPIB/PSMC3/PTBP1/RPSA/RRAGA/SMARCA4/TOP2A/TP53/TRIM8/VAMP8/ZFP36",39
"2173","downregulated.Cluster2.MERS.Infected.Camel","downregulated","Cluster2","MERS","Infected","Camel","GO:0045446","endothelial cell differentiation","17/868","118/18723",3.08404712842229e-05,0.000951892092214266,0.000795658267875173,"ADD1/BTG1/CLDN1/CLIC4/EDF1/EZR/GPX1/GSTM3/ID1/JAG1/NRG1/PDPN/PTPRS/RBPJ/ROCK1/SMAD4/VCL",17
"2174","downregulated.Cluster2.MERS.Infected.Camel","downregulated","Cluster2","MERS","Infected","Camel","GO:0019827","stem cell population maintenance","18/868","131/18723",3.48889963076636e-05,0.00107028378307229,0.000894618358466726,"ASPM/EIF4E/HES1/JAG1/MYC/PCM1/RBPJ/RIF1/RTF1/SFRP1/SIX2/SMC1A/SMC3/TP63/TRIM8/ZC3H13/ZFP36L2/ZNF358",18
"2175","downregulated.Cluster2.MERS.Infected.Camel","downregulated","Cluster2","MERS","Infected","Camel","GO:1902253","regulation of intrinsic apoptotic signaling pathway by p53 class mediator","8/868","29/18723",3.71581204547591e-05,0.00113298487277511,0.000947028333121293,"CD44/CD74/EIF5A/MIF/RPL11/RPL26/RPS7/TP53",8
"2176","downregulated.Cluster2.MERS.Infected.Camel","downregulated","Cluster2","MERS","Infected","Camel","GO:0072332","intrinsic apoptotic signaling pathway by p53 class mediator","13/868","76/18723",4.24354292471754e-05,0.00128610026832855,0.00107501293495539,"CD44/CD74/EIF5A/HINT1/MIF/NUPR1/PERP/RPL11/RPL26/RPS27L/RPS7/TP53/TP63",13
"2177","downregulated.Cluster2.MERS.Infected.Camel","downregulated","Cluster2","MERS","Infected","Camel","GO:0002934","desmosome organization","5/868","10/18723",4.38993693477426e-05,0.00131143901197705,0.00109619283659172,"DSP/JUP/NECTIN1/PERP/PRKCA",5
"2178","downregulated.Cluster2.MERS.Infected.Camel","downregulated","Cluster2","MERS","Infected","Camel","GO:1904668","positive regulation of ubiquitin protein ligase activity","5/868","10/18723",4.38993693477426e-05,0.00131143901197705,0.00109619283659172,"CDC20/PLK1/SKP1/UBE2C/UBE2S",5
"2179","downregulated.Cluster2.MERS.Infected.Camel","downregulated","Cluster2","MERS","Infected","Camel","GO:0007015","actin filament organization","40/868","442/18723",4.40535068622781e-05,0.00131143901197705,0.00109619283659172,"ACTG1/ACTN1/ADD1/ALDOA/ARPC3/ARPC5/BRK1/CAPZB/CCN2/CDC42/CDC42EP3/CFL1/CTNNA1/CYFIP2/DBNL/DIAPH3/DLG1/DSTN/EMP2/EZR/FAT1/GAS2L3/ID1/MTSS1/PAWR/PHLDB2/RHOA/RHOC/ROCK1/S100A10/SFRP1/SPTAN1/SPTBN1/STMN1/TMOD3/TMSB10/TPM1/TPM3/WDR1/ZYX",40
"2180","downregulated.Cluster2.MERS.Infected.Camel","downregulated","Cluster2","MERS","Infected","Camel","GO:0019081","viral translation","6/868","16/18723",5.23561167752892e-05,0.00154943307939106,0.00129512499391505,"EIF3D/EIF3F/EIF3G/EIF3L/PCBP2/PTBP1",6
"2181","downregulated.Cluster2.MERS.Infected.Camel","downregulated","Cluster2","MERS","Infected","Camel","GO:2000059","negative regulation of ubiquitin-dependent protein catabolic process","10/868","48/18723",5.72040694222249e-05,0.00166863513757225,0.00139476244643236,"EIF3H/NOP53/PARK7/PBK/RPL11/RPL23/RPL5/RPS7/SMARCC1/UBXN1",10
"2182","downregulated.Cluster2.MERS.Infected.Camel","downregulated","Cluster2","MERS","Infected","Camel","GO:0006338","chromatin remodeling","27/868","255/18723",5.72664948848075e-05,0.00166863513757225,0.00139476244643236,"ACTB/ANP32B/ANP32E/BAZ1B/BPTF/CBX3/CENPW/CHRAC1/CTCF/GATAD2B/H1-2/HAT1/HJURP/HMGA1/HMGB2/MYC/NAP1L1/NASP/NPM3/POLE3/RBBP4/RUVBL1/SMARCA2/SMARCA4/SMARCC1/TP63/ZNHIT1",27
"2183","downregulated.Cluster2.MERS.Infected.Camel","downregulated","Cluster2","MERS","Infected","Camel","GO:0036294","cellular response to decreased oxygen levels","20/868","161/18723",5.73790258000396e-05,0.00166863513757225,0.00139476244643236,"ACAA2/AJUBA/CCNA2/CCNB1/CHCHD2/EEF2K/EGR1/ENO1/LMNA/MYC/NAMPT/NDRG1/NFE2L2/NOP53/P4HB/PGK1/PHB2/RBPJ/SFRP1/TP53",20
"2184","downregulated.Cluster2.MERS.Infected.Camel","downregulated","Cluster2","MERS","Infected","Camel","GO:0045862","positive regulation of proteolysis","35/868","372/18723",5.98508346402125e-05,0.0017305146498558,0.00144648568897549,"ANP32B/ANTXR1/APH1A/APP/ASPH/AURKA/CAV1/CCN1/CCN2/CDC20/CTSD/CYFIP2/ELOB/ENO1/HMGB1/MYC/MYH9/NFE2L2/NOP53/NUB1/NUPR1/PDCD5/PERP/PLK1/PRELID1/PSMC3/PSME1/PSME2/RACK1/RHOA/RNF19A/RPS27L/RPS3/SUMO2/UACA",35
"2185","downregulated.Cluster2.MERS.Infected.Camel","downregulated","Cluster2","MERS","Infected","Camel","GO:2001244","positive regulation of intrinsic apoptotic signaling pathway","11/868","58/18723",6.15213221484939e-05,0.00176865012416613,0.00147836199689163,"CAV1/EIF5A/NUPR1/PARK7/RACK1/RPL11/RPL26/RPS3/RPS7/SFPQ/TP53",11
"2186","downregulated.Cluster2.MERS.Infected.Camel","downregulated","Cluster2","MERS","Infected","Camel","GO:2001235","positive regulation of apoptotic signaling pathway","17/868","126/18723",7.20960026291364e-05,0.00206088062060901,0.00172262877095335,"CAV1/CTNNA1/EIF5A/LTBR/NUPR1/PARK7/PPP1CA/RACK1/RPL11/RPL26/RPS3/RPS7/SFPQ/SFRP1/TIMP3/TP53/TP63",17
"2187","downregulated.Cluster2.MERS.Infected.Camel","downregulated","Cluster2","MERS","Infected","Camel","GO:0071453","cellular response to oxygen levels","21/868","177/18723",7.44902752051726e-05,0.00210756441880904,0.00176165036837756,"ACAA2/AJUBA/CAV1/CCNA2/CCNB1/CHCHD2/EEF2K/EGR1/ENO1/LMNA/MYC/NAMPT/NDRG1/NFE2L2/NOP53/P4HB/PGK1/PHB2/RBPJ/SFRP1/TP53",21
"2188","downregulated.Cluster2.MERS.Infected.Camel","downregulated","Cluster2","MERS","Infected","Camel","GO:2000058","regulation of ubiquitin-dependent protein catabolic process","20/868","164/18723",7.45669780457183e-05,0.00210756441880904,0.00176165036837756,"AURKA/CAV1/CDC20/EIF3H/ELOB/NFE2L2/NOP53/NUB1/PARK7/PBK/PLK1/RACK1/RNF19A/RPL11/RPL23/RPL5/RPS7/SMARCC1/SUMO2/UBXN1",20
"2189","downregulated.Cluster2.MERS.Infected.Camel","downregulated","Cluster2","MERS","Infected","Camel","GO:0001765","membrane raft assembly","5/868","11/18723",7.74071986016415e-05,0.00213739823805364,0.00178658756991376,"ANXA2/CAV1/CAV2/EMP2/S100A10",5
"2190","downregulated.Cluster2.MERS.Infected.Camel","downregulated","Cluster2","MERS","Infected","Camel","GO:0070601","centromeric sister chromatid cohesion","5/868","11/18723",7.74071986016415e-05,0.00213739823805364,0.00178658756991376,"BUB1/BUB1B/CTCF/SGO1/SGO2",5
"2191","downregulated.Cluster2.MERS.Infected.Camel","downregulated","Cluster2","MERS","Infected","Camel","GO:0072697","protein localization to cell cortex","5/868","11/18723",7.74071986016415e-05,0.00213739823805364,0.00178658756991376,"EZR/GPSM2/NUMA1/PLK1/SAPCD2",5
"2192","downregulated.Cluster2.MERS.Infected.Camel","downregulated","Cluster2","MERS","Infected","Camel","GO:1901844","regulation of cell communication by electrical coupling involved in cardiac conduction","5/868","11/18723",7.74071986016415e-05,0.00213739823805364,0.00178658756991376,"CALM2/CALM3/CAV1/IRX3/SRI",5
"2193","downregulated.Cluster2.MERS.Infected.Camel","downregulated","Cluster2","MERS","Infected","Camel","GO:0007076","mitotic chromosome condensation","6/868","17/18723",7.77467456894886e-05,0.00213739823805364,0.00178658756991376,"NCAPD3/NCAPG/NUSAP1/PLK1/SMC2/SMC4",6
"2194","downregulated.Cluster2.MERS.Infected.Camel","downregulated","Cluster2","MERS","Infected","Camel","GO:0007080","mitotic metaphase plate congression","10/868","50/18723",8.26059474036283e-05,0.00225864413797638,0.00188793340891015,"CCNB1/CDCA8/CENPC/CENPE/KIF22/KIF2C/KIFC1/KPNB1/NDC80/NUF2",10
"2195","downregulated.Cluster2.MERS.Infected.Camel","downregulated","Cluster2","MERS","Infected","Camel","GO:0031330","negative regulation of cellular catabolic process","27/868","262/18723",9.09836157266767e-05,0.00247426254443735,0.00206816241722944,"ANXA2/CIRBP/EIF3H/FUS/HNRNPD/NAMPT/NOP53/NUPR1/PARK7/PBK/PKP1/ROCK1/RPL11/RPL23/RPL5/RPS7/RRAGA/SMARCC1/SYNCRIP/THRAP3/TIMP3/TP53/TSPO/UBXN1/YBX1/YBX3/ZFP36",27
"2196","downregulated.Cluster2.MERS.Infected.Camel","downregulated","Cluster2","MERS","Infected","Camel","GO:0033108","mitochondrial respiratory chain complex assembly","14/868","93/18723",9.34196157953189e-05,0.00252684993046371,0.00211211864800396,"NDUFA10/NDUFA11/NDUFA2/NDUFA3/NDUFA5/NDUFB10/NDUFB3/NDUFB6/NDUFB7/NDUFB8/NDUFB9/NDUFC2/NDUFS5/NDUFS8",14
"2197","downregulated.Cluster2.MERS.Infected.Camel","downregulated","Cluster2","MERS","Infected","Camel","GO:0034101","erythrocyte homeostasis","17/868","129/18723",9.70967929360367e-05,0.00261226719391016,0.00218351639616925,"ADAR/B2M/CASP3/CDK6/DNASE2/GPI/HMGB2/PRDX1/PTBP3/RPS14/RPS17/RPS19/RPS24/RPS6/SLC25A5/TMOD3/ZFP36",17
"2198","downregulated.Cluster2.MERS.Infected.Camel","downregulated","Cluster2","MERS","Infected","Camel","GO:0045861","negative regulation of proteolysis","33/868","351/18723",9.76749597585836e-05,0.00261384426885869,0.00218483462617884,"ANXA2/APLP2/APP/ARL6IP1/BIRC5/CD44/COL7A1/CSTB/DHCR24/EIF3H/GAPDH/GPI/GPX1/IL1R2/NOP53/NR4A1/PARK7/PBK/PEBP1/PRNP/PTTG1/ROCK1/RPL11/RPL23/RPL5/RPS7/SERPINB1/SFN/SMARCC1/SPINT2/TIMP3/TP53/UBXN1",33
"2199","downregulated.Cluster2.MERS.Infected.Camel","downregulated","Cluster2","MERS","Infected","Camel","GO:2000116","regulation of cysteine-type endopeptidase activity","25/868","235/18723",9.86014828135492e-05,0.00261688971102146,0.00218738022063851,"ANP32B/ARL6IP1/ASPH/BIRC5/CCN1/CCN2/CD44/CTSD/CYFIP2/DHCR24/GPI/GPX1/HMGB1/MYC/NR4A1/PARK7/PDCD5/PERP/RACK1/RHOA/RPS27L/RPS3/SFN/TP63/UACA",25
"2200","downregulated.Cluster2.MERS.Infected.Camel","downregulated","Cluster2","MERS","Infected","Camel","GO:0022411","cellular component disassembly","39/868","443/18723",9.88290687923031e-05,0.00261688971102146,0.00218738022063851,"ADD1/CALCOCO2/CAPZB/CDK1/CFL1/CKAP2/CKAP5/DDR1/DICER1/DNASE2/DSTN/EIF5A/HMGA1/HUWE1/KIF2C/LAMC1/MYC/PARK7/PDPN/PHB2/PLK1/PPP1CA/PRKCA/RPL23/SLC25A5/SMARCA4/SMARCC1/SPTAN1/SPTBN1/SREBF2/STMN1/TMOD3/TOP2A/TP53/TPX2/TSPO/VAMP8/VMP1/WDR1",39
"2201","downregulated.Cluster2.MERS.Infected.Camel","downregulated","Cluster2","MERS","Infected","Camel","GO:0030865","cortical cytoskeleton organization","11/868","61/18723",9.95192687930816e-05,0.0026213688026073,0.00219112415997995,"ANLN/CAVIN3/DLG1/ECT2/EHD2/EZR/RACGAP1/RHOA/RHOC/ROCK1/WDR1",11
"2202","downregulated.Cluster2.MERS.Infected.Camel","downregulated","Cluster2","MERS","Infected","Camel","GO:0110053","regulation of actin filament organization","28/868","278/18723",0.000101142718808248,0.00265025530377238,0.00221526952652934,"ACTG1/ADD1/ARPC3/ARPC5/BRK1/CAPZB/CCN2/CDC42/CDC42EP3/CYFIP2/DBNL/DLG1/DSTN/ID1/MTSS1/PHLDB2/RHOA/RHOC/ROCK1/S100A10/SFRP1/SPTAN1/SPTBN1/STMN1/TMOD3/TMSB10/TPM1/WDR1",28
"2203","downregulated.Cluster2.MERS.Infected.Camel","downregulated","Cluster2","MERS","Infected","Camel","GO:0071459","protein localization to chromosome, centromeric region","7/868","25/18723",0.000103623527941187,0.00268726788181501,0.00224620723887706,"BUB1B/CDK1/CENPA/CTCF/IK/KNL1/NDC80",7
"2204","downregulated.Cluster2.MERS.Infected.Camel","downregulated","Cluster2","MERS","Infected","Camel","GO:0086064","cell communication by electrical coupling involved in cardiac conduction","7/868","25/18723",0.000103623527941187,0.00268726788181501,0.00224620723887706,"ATP1A1/ATP1B1/CALM2/CALM3/CAV1/IRX3/SRI",7
"2205","downregulated.Cluster2.MERS.Infected.Camel","downregulated","Cluster2","MERS","Infected","Camel","GO:0007098","centrosome cycle","17/868","130/18723",0.000106975666540557,0.00275997219674638,0.00230697861176532,"AURKA/CCNF/CDK1/CDK5RAP2/CETN3/CKAP5/GEN1/HAUS6/KIF11/NDC80/NEK2/NIN/PCLAF/PCM1/PLK1/SGO1/UXT",17
"2206","downregulated.Cluster2.MERS.Infected.Camel","downregulated","Cluster2","MERS","Infected","Camel","GO:0051101","regulation of DNA binding","16/868","118/18723",0.000109756851928997,0.00281727919415706,0.00235487982522203,"CALM2/CALM3/CSNK2B/CTNNBIP1/EDF1/HES1/HJURP/HMGB1/HMGB2/ID1/ITGA2/NEK2/NFKBIA/NSD1/PARK7/SRI",16
"2207","downregulated.Cluster2.MERS.Infected.Camel","downregulated","Cluster2","MERS","Infected","Camel","GO:1902905","positive regulation of supramolecular fiber organization","23/868","209/18723",0.000111001947333053,0.00283477561945476,0.00236950456636679,"APP/ARPC3/ARPC5/BRK1/CCN2/CDC42/CDC42EP3/CDK5RAP2/CKAP5/DLG1/DSTN/GPX1/ID1/MTSS1/NIN/NUMA1/RHOA/RHOC/RPS3/S100A10/SFRP1/TPM1/WDR1",23
"2208","downregulated.Cluster2.MERS.Infected.Camel","downregulated","Cluster2","MERS","Infected","Camel","GO:0031023","microtubule organizing center organization","18/868","143/18723",0.000111758034658318,0.00283967006245454,0.00237359568559267,"AURKA/CCNF/CDK1/CDK5RAP2/CETN3/CKAP5/GEN1/HAUS6/KIF11/NDC80/NEK2/NIN/PATJ/PCLAF/PCM1/PLK1/SGO1/UXT",18
"2209","downregulated.Cluster2.MERS.Infected.Camel","downregulated","Cluster2","MERS","Infected","Camel","GO:0008544","epidermis development","31/868","324/18723",0.000114367080774132,0.00289136072047567,0.00241680236811773,"AGPAT2/CASP3/CCN2/CDH3/CLIC4/COL17A1/COL7A1/DSP/EMP1/EZH2/FERMT1/FGFR2/FOXQ1/FST/HES1/HPSE/JAG1/KRT15/KRT17/KRT5/MAFF/NME2/NUMA1/RBPJ/ROCK1/SFN/SLC4A7/SMAD4/TP63/YBX1/ZFP36",31
"2210","downregulated.Cluster2.MERS.Infected.Camel","downregulated","Cluster2","MERS","Infected","Camel","GO:0031032","actomyosin structure organization","22/868","196/18723",0.000116254465878102,0.00292438108916364,0.00244440311148956,"ACTG1/ANLN/CCN2/CDC42/CNN2/ECT2/ITGB1/KRT19/MYH9/PHLDB2/RACGAP1/RHOA/RHOC/ROCK1/S100A10/SFRP1/SMAD4/STMN1/TMOD3/TPM1/WDR1/ZYX",22
"2211","downregulated.Cluster2.MERS.Infected.Camel","downregulated","Cluster2","MERS","Infected","Camel","GO:0002262","myeloid cell homeostasis","19/868","157/18723",0.000123947057308189,0.00310237634486318,0.00259318404789848,"ADAR/B2M/CASP3/CDK6/DNASE2/GPI/HMGB1/HMGB2/KITLG/PRDX1/PTBP3/RPS14/RPS17/RPS19/RPS24/RPS6/SLC25A5/TMOD3/ZFP36",19
"2212","downregulated.Cluster2.MERS.Infected.Camel","downregulated","Cluster2","MERS","Infected","Camel","GO:0010952","positive regulation of peptidase activity","22/868","197/18723",0.000125277430724774,0.00312015224740762,0.00260804239575547,"ANP32B/ANTXR1/APH1A/APP/ASPH/CAV1/CCN1/CCN2/CTSD/CYFIP2/HMGB1/MYC/PDCD5/PERP/PRELID1/PSME1/PSME2/RACK1/RHOA/RPS27L/RPS3/UACA",22
"2213","downregulated.Cluster2.MERS.Infected.Camel","downregulated","Cluster2","MERS","Infected","Camel","GO:0051255","spindle midzone assembly","5/868","12/18723",0.000127633895662971,0.00315117458726707,0.00263397304629862,"INCENP/KIF23/KIF4A/PRC1/RACGAP1",5
"2214","downregulated.Cluster2.MERS.Infected.Camel","downregulated","Cluster2","MERS","Infected","Camel","GO:2001233","regulation of apoptotic signaling pathway","33/868","356/18723",0.000127775713735337,0.00315117458726707,0.00263397304629862,"ACAA2/CAV1/CD44/CD74/CTNNA1/EIF5A/ENO1/GNAI2/GPX1/HMGB2/ITGA6/LMNA/LTBR/MIF/NFE2L2/NUPR1/P4HB/PARK7/PPP1CA/PRDX2/PRELID1/RACK1/RPL11/RPL26/RPS3/RPS7/SFPQ/SFRP1/SLC25A5/TIMP3/TP53/TP63/YBX3",33
